Master calendar,cardano,avalanche-2,axie-infinity,badger-dao,balancer,binancecoin,bancor,bitcoin,chiliz,compound-governance-token,curve-dao-token,convex-finance,derivadao,dogecoin,polkadot,dydx,enjincoin,ethereum,instadapp,liquity,terra-luna,decentraland,maker,nxm,republic-protocol,rari-governance-token,the-sandbox,havven,solana,sushi,truefi,uma,uniswap,ripple,yearn-finance
24/03/2021,1.127048198,28.75755665,3.856838874,36.92006224,50.99270449,255.2778679,7.361723978,54584.86995,0.513360886,361.0581106,2.915957642,,6.463087146,0.053766365,34.28626822,,2.041683093,1673.859184,,,16.95219966,0.859587352,2020.810237,64.10974032,0.968155266,13.60919053,0.580869839,17.55004023,14.19456779,16.53213226,0.390167961,23.08030488,31.09270184,0.553931609,33858.98052
25/03/2021,1.061452509,26.05318411,3.768543234,36.42465676,47.49837833,248.3507196,6.828513069,52526.8666,0.48244979,345.2223717,2.525007652,,6.361607028,0.051798525,30.57094181,,2.124169675,1581.631056,,,16.47289387,0.85210023,1818.272641,60.75439201,0.879648902,12.27689464,0.569137633,16.06551147,13.60393816,14.83667273,0.371330315,20.74697837,27.52593052,0.486416043,31055.18091
26/03/2021,1.097004694,25.76882821,3.566623667,34.3575627,47.28558133,234.2370385,6.762973419,51416.9083,0.483697192,359.1766815,2.386145719,,5.975042473,0.051008122,29.71034233,,2.095339095,1587.297964,,,16.29132657,0.815287558,1882.072146,60.73393824,0.849358694,11.64584073,0.585976592,16.07633316,12.96452276,14.73903298,0.354971346,19.84861057,26.53551316,0.511426057,31762.21457
27/03/2021,1.212588991,28.15734922,4.558751164,37.94993329,52.59612199,254.7015843,7.297182183,55033.10048,0.514751837,368.8404703,2.630913841,,6.712715327,0.053833612,33.12929964,,2.311973754,1700.366869,,,18.4953017,0.893500998,1987.297456,65.00539749,0.95736884,13.60869763,0.616120267,17.55829241,14.74905407,16.83332854,0.410862521,22.81679673,28.9796824,0.567437152,33292.96779
28/03/2021,1.177853606,27.67157137,4.367421242,37.41049063,52.09204194,269.3959132,7.201528627,55832.41811,0.525178989,361.7369138,3.107912687,,6.81177241,0.054787302,32.62351881,,2.308457054,1713.837876,,,18.72316722,0.924696885,2152.080743,65.71825748,0.970539972,14.96322508,0.709904976,17.12100946,16.56643725,16.19551956,0.417170371,21.8455827,28.24756858,0.547867945,32668.14397
29/03/2021,1.191125934,28.6245168,4.902777683,35.86835734,50.87410471,268.6806004,7.141382184,55728.10133,0.538982202,362.1790647,3.01082565,,7.964151659,0.054403742,32.17075096,,2.493991816,1689.036798,,,18.5391552,1.133699042,2066.934702,64.57962314,1.009523106,13.4958391,0.800416025,16.45361033,18.00806967,15.22523922,0.42025711,21.69536417,27.84429346,0.550851472,32647.22475
30/03/2021,1.200959399,29.60055891,5.641975914,37.34376381,55.38758569,274.956856,7.480513021,57634.92869,0.532476833,406.7783372,3.52290227,,7.815861168,0.054897617,34.32640014,,2.486704901,1817.626388,,,18.91047688,1.086428384,2103.275955,69.12549426,1.087122867,13.55865131,0.807246089,17.73460301,18.88489087,15.82583392,0.456589911,22.70527744,29.04164342,0.565818818,35444.61972
31/03/2021,1.211371362,29.62185816,6.241409548,39.46406681,56.73112042,309.411285,7.388741738,58668.62834,0.528574269,402.136418,3.286929661,,7.926417795,0.054648889,33.92508588,,2.482080151,1840.294952,,,18.61497774,1.081486739,2089.58581,70.4486757,1.069969535,11.98930814,0.820023097,17.55599459,19.17575575,15.41366071,0.512591403,23.17239602,28.54514845,0.566569412,35510.72517
1/4/2021,1.192192467,28.64951134,5.694615919,37.03745747,57.21036745,302.7451934,7.415718701,58817.37389,0.500463075,398.2285624,3.115363644,,7.220567429,0.054381688,36.88846965,,2.545507237,1915.832536,,,18.64449694,1.015831507,2117.264373,73.37868489,1.026178587,10.91517749,0.800280345,17.64601009,19.48663194,14.64388635,0.515088685,24.73831204,28.04061638,0.573818405,36096.61149
2/4/2021,1.183432636,28.35280525,5.550468323,46.44703405,55.95694232,335.8341853,7.571192565,58801.19484,0.48971089,450.5614126,3.309421348,,9.455222333,0.061592862,37.6246626,,2.491501267,1970.4712,,,18.42099842,1.012906012,2313.400624,75.53458206,1.049893764,12.92291667,0.777845985,19.11193461,19.05545052,14.88971645,0.473010187,24.22272513,28.70907916,0.570617639,36754.33101
3/4/2021,1.190365048,28.92074137,5.666850935,43.36159969,61.18891479,336.951531,7.866678528,59060.02678,0.50527209,487.1763887,3.352038092,,7.937083288,0.057867009,40.94387096,,2.537711083,2134.101788,,,18.44201296,1.035630756,2496.961974,80.5787499,1.106168661,14.40106093,0.763960557,21.28491453,19.73831925,16.38498837,0.463219829,25.35015245,30.07565943,0.604497461,39344.73196
4/4/2021,1.165736316,28.20324272,5.085393978,39.30502587,56.78244752,320.5387812,7.351302755,57060.40665,0.454593151,478.893303,2.925596515,,8.058333204,0.056190733,41.7015032,,2.311857922,2016.667247,,,17.99144325,0.94269443,2242.883218,77.22090953,1.010287061,12.72829962,0.678246378,19.31114204,22.59896305,14.79470657,0.452425682,24.68764028,29.50712295,0.57728768,35911.46696
5/4/2021,1.183419517,29.25849953,5.887247678,41.46131057,59.21663633,349.0454044,7.606421982,58228.80262,0.500458162,550.1993705,3.108203066,,8.455995692,0.05789756,44.2399189,,2.416161773,2077.755212,,73.17543979,18.17649324,1.002163631,2307.089263,79.45833031,1.0806478,12.30044084,0.721853742,20.70577362,24.02282912,15.2667819,0.480545552,25.57719336,31.01591745,0.633352645,37739.22742
6/4/2021,1.213816965,31.15764994,9.291324317,42.8120793,59.45426838,367.4580272,7.667809493,58706.81559,0.479894809,510.9488946,3.294339595,,8.455167405,0.059815444,45.6083,,2.461643304,2097.796383,,73.17543979,17.52145338,1.006372497,2338.458973,80.53429538,1.037989145,14.43286133,0.673011361,20.63394543,22.94298584,15.04819845,0.499774731,26.12002631,30.73890642,0.907454753,38649.07038
7/4/2021,1.255331701,31.638773,7.774548005,41.56366427,57.67898953,404.4605068,7.701981,58062.17872,0.461231334,483.1364342,3.180667631,,6.99228734,0.064632557,43.42494301,,2.328137961,2115.055452,,29.76237306,16.73306452,0.960040589,2296.119636,80.9450488,1.083826162,14.37343589,0.63662393,22.09697344,24.98954918,15.33252318,0.469629418,25.396206,31.35360876,1.097633771,41788.88186
8/4/2021,1.17715971,29.58103371,7.41113638,38.20343323,50.55764674,377.005035,7.123511375,56134.41739,0.460764393,443.2906247,2.901778622,,6.673404697,0.058961028,39.75048834,,2.813422759,1989.148062,,23.85151139,15.49032905,0.935312056,2113.280803,75.65702744,0.993474177,12.79362404,0.630657221,19.44809838,26.67473295,13.9124264,0.44169895,23.37959523,28.61620028,0.922140142,44261.82632
9/4/2021,1.229909211,30.76251678,7.763759346,43.03826692,53.9257391,418.1377217,7.398200774,58065.64402,0.496204699,456.3170743,3.072626289,,6.759961728,0.061679755,41.40897804,,3.267777286,2081.354063,,20.42273629,15.76244781,0.987627536,2224.063364,79.65221297,1.031317089,13.9587935,0.68496676,19.93524786,27.00514637,14.41397748,0.47289537,24.4456962,30.20126461,1.050768096,47334.347
10/4/2021,1.204389136,31.47155833,7.965728253,42.73897953,51.76432129,451.2108573,7.238123841,58152.99326,0.500354,453.1278538,2.976788502,,6.878580635,0.061538922,40.7844135,,3.455880352,2069.667796,,17.46007156,15.66464105,1.036327736,2229.200006,79.42356573,1.047026481,12.90714727,0.696708723,19.40323216,27.78469812,14.52792648,0.494266389,24.6573844,29.52654782,1.024975134,45810.23453
11/4/2021,1.217723507,32.07559499,7.583706464,42.32567996,50.55470784,471.8358234,7.149941444,59979.39282,0.476696026,450.6934679,2.964128532,,6.537205362,0.063882889,41.59194183,,3.232966967,2142.796065,,18.21284366,15.48231976,1.013123114,2247.09161,81.6393319,1.065347426,13.25200367,0.665379471,19.00158362,26.83396606,14.53609232,0.472773327,28.10613431,29.7609045,1.371275823,44776.54505
12/4/2021,1.264824754,31.4802909,7.225702019,41.11244436,51.51260837,522.9036942,7.063258774,59988.02096,0.481513335,460.4557486,3.100455855,,5.794469712,0.074646302,41.37856473,,3.117987038,2150.265143,,18.0868842,15.12331015,1.079371383,2277.327885,82.21198862,1.045781893,15.31241992,0.677769618,19.03940782,27.81776983,14.16448093,0.477922831,27.11828159,29.91271945,1.351951907,45207.61343
13/04/2021,1.319790429,33.88869894,7.680238284,40.8921134,51.54669847,598.5534973,6.947896317,59911.02059,0.568979507,465.0437751,3.033705954,,5.706447372,0.07102437,40.55733657,,3.012230633,2142.476276,,24.09008614,14.64868853,1.139662661,2668.674798,82.21425198,1.028354396,16.26514201,0.688211752,19.59622604,28.52398051,16.07911199,0.462965429,27.22145619,36.73577963,1.46341189,43171.512
14/04/2021,1.422447122,33.88377658,8.055762845,43.62653352,54.2863131,553.1237144,7.166620057,63576.67604,0.520071017,486.3149054,3.132085304,,5.788576445,0.093778526,43.22221028,,3.089427292,2304.343516,,28.71425418,15.65432917,1.118415916,2590.124352,87.68466373,1.023998065,17.23287845,0.670380526,19.17974096,27.56950727,15.91834925,0.470353008,26.7522849,35.50202013,1.787872691,45001.29703
15/04/2021,1.456105203,38.51638159,7.627061891,46.3070121,65.58992153,541.5605143,7.531818254,62807.12323,0.504196661,484.4421104,3.171262535,,5.770692353,0.120172233,42.49790062,,2.910855652,2429.661528,,37.80660999,15.22708003,1.090686298,2667.080144,93.05258572,1.021910661,20.60049994,0.643956698,19.98126051,26.45151636,17.51761301,0.450886514,26.51791353,36.07385889,1.837676647,47230.61359
16/04/2021,1.478071297,37.13082586,8.012522202,50.36346005,67.75379802,542.999425,8.050182405,63179.77245,0.535448918,564.6335537,4.010437329,,6.030641895,0.179861793,43.5204382,,3.18014904,2514.168416,,35.44685086,16.81710294,1.235680448,3779.519726,96.16611684,1.106727889,27.37457626,0.682288502,22.13584112,27.82949194,17.63362958,0.45919631,29.78904218,37.86089087,1.757090773,50414.51278
17/04/2021,1.412424629,35.26264926,7.450843007,50.85448113,63.61935778,510.8238324,7.752311208,61497.29957,0.752625817,563.6713792,3.93709144,,6.655565068,0.374160213,41.51273907,,3.007113407,2424.553845,,31.8310626,15.80781303,1.284897424,3397.774544,93.30393879,1.162559178,24.424118,0.690636626,20.88437244,25.28026504,16.26788862,0.42888252,29.06129829,36.23721696,1.569348908,53070.08324
18/04/2021,1.373841561,34.25197324,7.702408951,46.31890366,61.06720015,516.7865555,7.491516967,60273.86668,0.640708763,539.2318587,3.803778879,,5.899909676,0.285109387,42.40896114,,2.982229694,2345.266963,,22.74282041,15.2148284,1.512776011,3341.959944,90.41131863,1.103181409,21.5204634,0.662104092,20.33479117,25.01097915,15.92074608,0.430381381,28.79164581,34.76754885,1.548316785,49190.78536
19/04/2021,1.278303045,29.27928266,6.709095932,39.47858781,57.90736113,480.4177528,7.012649549,56288.94534,0.553416586,487.980419,3.226890232,,5.274565178,0.320030223,37.37340561,,2.685438255,2245.760753,,36.11800313,13.41323565,1.359640349,3250.723496,85.72659831,0.962470053,19.73025171,0.563268494,18.03724855,32.43000667,14.04462747,0.371336924,32.5412163,31.78175082,1.410771792,53228.60244
20/04/2021,1.194858148,26.51633343,7.970000972,35.32073164,52.64867274,503.6477775,6.599668341,55721.16605,0.50694593,475.9661902,2.816368002,,5.39694954,0.409410343,34.82115668,,2.433807118,2168.032727,,30.34886093,13.91817962,1.312435578,3527.928252,83.6333945,0.870942427,18.10817701,0.512716683,16.05027378,31.7251483,12.18242274,0.365695197,26.91149636,31.34546685,1.314890824,47014.20401
21/04/2021,1.259732361,27.2213953,8.510426232,34.29305809,55.32495602,580.4588712,6.774859386,56294.72856,0.511898443,483.4993002,3.012738875,,4.989732942,0.325695246,35.41447792,,2.534903526,2324.284687,,29.1962432,13.43414651,1.390988888,3444.024545,88.82817469,0.880098815,20.21741661,0.521685347,16.75071549,31.68779272,12.64459364,0.341901105,28.30966804,31.9686365,1.377134833,48876.34995
22/04/2021,1.209216829,26.10834091,8.231027926,32.23784441,55.38649775,550.8887931,6.621746025,54190.07026,0.530066259,493.5624908,2.897285908,,5.213767647,0.308414106,34.01561845,,2.494254602,2373.501344,,30.68264461,13.28985122,1.341080422,4021.264112,90.59525964,0.851129134,20.98825674,0.512247721,16.03195004,32.31362189,12.51281967,0.331607367,25.41548338,33.48270702,1.306788871,45660.58621
23/04/2021,1.149194549,24.19319814,8.247449694,28.57845053,54.95752907,513.6206366,6.456128738,51965.56643,0.469429838,535.6002897,2.79098098,,5.290344399,0.263785389,33.24205546,,2.23215063,2426.07115,,38.1872475,13.6995831,1.263296302,4106.655186,92.90435061,0.80936763,19.19311712,0.443754253,15.49748559,39.04180159,12.3910913,0.323464259,25.25826868,34.52378462,1.173137284,45677.18692
24/04/2021,1.156628692,23.53612135,7.4425829,27.6081383,50.50129544,527.7805404,6.313510416,51191.1247,0.427462681,622.0362786,2.638823739,,5.163758171,0.24925993,32.37770887,,2.236446231,2364.231204,,42.56424904,14.0372198,1.226104642,4066.032847,90.54668378,0.815326604,18.1544689,0.427070411,14.91701133,37.0668897,11.81594339,0.314263987,23.35507182,32.93860819,1.166132815,43291.50954
25/04/2021,1.111080821,21.77727938,6.555088714,24.59774484,46.30520971,499.3232744,5.884847393,50133.1074,0.39014096,567.2462715,2.361277957,,5.201425054,0.270489192,29.13847882,,2.029669869,2212.843798,,47.84547646,15.69622474,1.106826767,3997.479668,87.51720881,0.751019926,17.09095658,0.408853076,13.67432536,40.74492272,10.65129889,0.294635343,20.59801207,30.0420652,1.052547048,39100.15856
26/04/2021,1.084633055,21.50514445,6.536145687,24.9055022,47.85902284,506.0473074,5.751301757,48981.44139,0.395379055,550.6932553,2.367587878,,5.471306853,0.252541305,29.77071634,,2.02251741,2307.355321,,38.85254642,17.67801576,1.091015899,3832.449295,87.89138352,0.74151472,16.23006325,0.416179951,14.08055378,47.66158942,10.92898917,0.29409505,23.16637719,33.74088767,1.034818001,39778.96614
27/04/2021,1.234652485,26.22744872,7.559175327,30.46704673,53.32242772,533.5835252,6.417453174,53978.80555,0.454746285,644.0405671,2.778866692,,5.96648024,0.271831984,33.46053388,,2.528881373,2532.386803,,35.49253238,17.63071388,1.229389206,4019.70773,96.45239952,0.852852259,18.51650043,0.499909907,16.12770346,44.49648066,12.08959283,0.327211251,25.11381,37.94415718,1.360281162,45328.30894
28/04/2021,1.305114741,27.59004575,8.577216761,34.43576205,59.40220789,568.9669199,6.65185007,54991.81484,0.523045428,652.5358563,3.103068514,,5.98041358,0.271730488,34.53858873,,2.577247489,2647.15819,,33.03082642,17.68934741,1.301456415,4510.228892,101.0242257,0.897381661,18.67944971,0.537787234,17.02530631,43.2179654,14.16667082,0.358343114,25.94058271,39.39452622,1.401250398,48378.79537
29/04/2021,1.333556356,28.38057879,10.67272865,32.91116908,58.68896745,562.5777798,6.64294712,54810.61385,0.530187924,647.6152698,3.04191193,,5.583969396,0.322656433,33.99294723,,2.720625144,2748.784585,,28.53366931,16.83338627,1.549799606,4403.055778,104.4181713,0.856389159,19.11371472,0.586532841,16.86394865,45.03962011,14.26499669,0.349036997,25.03467128,42.7708693,1.362275694,48154.87716
30/04/2021,1.315126001,28.01140456,10.11327916,31.67731859,59.02121846,599.8789118,6.709119608,53596.70402,0.562418656,643.8274175,3.021142653,,5.596851365,0.306254419,35.78168798,,2.631484054,2757.497552,,32.69140908,16.2741362,1.456932714,4268.045186,105.5696055,0.842631968,17.68939241,0.564567869,17.70300582,42.5819452,14.10553717,0.357977558,25.09396958,41.28410892,1.397807353,46845.3569
1/5/2021,1.353730164,32.87361572,10.20473167,34.71434289,61.83081504,624.5765352,6.875780651,57828.51181,0.576506308,743.2315228,3.328541274,,6.079434474,0.338776806,36.55581656,,2.763075437,2776.703712,,26.00113299,16.68158375,1.490555849,4349.390696,105.8641639,0.97693407,15.73178357,0.632090395,18.19636199,42.99529635,14.35868604,0.385854248,25.39722331,40.57540542,1.59210647,48905.81251
2/5/2021,1.35372881,31.83887539,9.738997964,37.89797213,63.46939968,619.0308894,7.11676871,57812.96916,0.553009024,805.7137014,3.409442538,,5.734205235,0.393403409,36.89549626,,2.720612141,2944.916947,,29.18470725,16.51113751,1.466555502,4803.701655,112.6600415,0.981675403,15.32002751,0.612436269,18.14111831,49.66339414,14.78517602,0.387167526,26.81711641,40.08584326,1.654117964,49781.4795
3/5/2021,1.328088822,31.30077874,9.334357742,36.03402611,61.55867266,622.5877666,6.962690937,56600.74529,0.5386267,810.6935726,3.263516612,,5.629882341,0.378687846,36.62856277,,2.629140901,2953.297348,,20.79203644,17.16873302,1.40924522,4921.752167,112.8173329,0.96411572,15.05471683,0.592335633,17.30643953,46.93452855,13.89347143,0.422380013,25.82431024,42.41742127,1.561172381,48386.61179
4/5/2021,1.359142633,36.02053644,9.225936021,35.07642226,72.10072331,675.0989738,7.44244427,57200.3003,0.533456005,827.8949903,3.236970306,,4.720098241,0.44141195,37.3108683,,2.619766387,3439.85507,,22.721368,17.20448525,1.405411171,6066.834757,131.7014894,0.982034563,17.44822859,0.658145882,18.83566285,46.08780895,14.39523956,0.479627386,26.66903456,42.32269339,1.557216044,53497.41464
5/5/2021,1.277965981,30.47742553,8.075333563,31.10184515,64.92636185,608.6328979,7.073008493,53464.37022,0.48668155,737.2607826,2.820885558,,4.707980895,0.543915076,34.66179715,,2.329075201,3245.663149,,20.35261469,16.2372516,1.268593745,5236.919323,124.590788,0.880395115,17.16631486,0.573488506,16.53212966,42.7018941,12.7108121,0.422913222,23.97733328,42.88409662,1.387454801,50214.73495
6/5/2021,1.480201789,35.35734224,8.677289971,34.03014113,68.52409953,651.8302379,7.72150866,57432.10023,0.522546724,787.9833764,3.09912256,,5.104954779,0.655333177,40.56852655,,2.580256465,3524.562728,,24.20273795,17.0323537,1.415994547,5415.446381,134.6562177,0.975986953,19.75000417,0.604174667,17.68039872,44.89309349,14.36879065,0.470382925,25.85221492,42.47966845,1.614022856,54653.80781
7/5/2021,1.658149263,37.99576748,7.900776457,31.8211181,66.63452085,635.5432986,7.549879729,56507.75944,0.504179506,738.851415,3.253354584,,5.723270456,0.581127759,41.51515689,,2.472006717,3495.075869,,21.57005059,16.74735567,1.540259169,5042.991577,134.2291179,0.969719007,18.64503187,0.559378116,18.43854301,43.43782697,16.46731369,0.424328948,25.30415317,40.19840651,1.602277927,52838.19667
8/5/2021,1.651883984,38.24824302,8.400043499,34.61823383,64.79847362,625.0943959,7.648061222,57361.56904,0.511278562,714.5473985,3.650913107,,5.696582963,0.681841637,39.92955919,,2.494381072,3493.5345,,21.69541617,16.63978611,1.46726861,5094.911469,133.0680739,1.017498705,18.06747996,0.548711212,18.71866085,43.07213433,15.81006231,0.419163904,25.20591317,39.77171646,1.58340405,53808.56358
9/5/2021,1.616080649,38.39548288,8.242258903,37.84661314,69.23722848,645.0585762,7.962603019,58771.88169,0.500362808,782.6082163,3.563333757,,5.996118291,0.633615145,39.64457143,,2.468559768,3912.742917,,25.57028912,16.98413657,1.443623326,5617.975779,148.8949274,1.011183479,12.7146398,0.553478073,18.43421846,45.6856733,16.25615294,0.452537644,26.80233729,40.42370981,1.564614436,54258.80333
10/5/2021,1.774032269,39.06701827,8.062828049,34.74543463,66.23341303,661.8917093,8.138181655,58213.92629,0.491428794,769.5842698,3.433911134,,6.565464257,0.57313597,40.30508802,,2.434750771,3932.754068,,26.91566481,16.99904551,1.48664551,5288.214708,149.9412312,0.970524879,13.4386685,0.549100972,17.77945902,44.35912616,15.52750792,0.439132032,25.63886571,39.4754067,1.533175765,53394.2271
11/5/2021,1.651143167,34.92430307,7.257863823,31.81468903,61.79845482,634.589453,7.598896012,55901.66759,0.438086416,779.7745607,3.094633097,,6.43084443,0.451128903,36.69757742,,2.20490757,3979.608652,,27.65708622,15.96000358,1.333858862,4979.65103,151.8172453,0.864754548,11.57351828,0.465359027,16.3107068,42.960486,13.84060573,0.399575515,28.84496483,36.45461648,1.399743757,61649.66072
12/5/2021,1.767170173,37.1752443,8.126165916,32.52935656,70.71774591,672.6378252,7.88187861,56928.97236,0.464832738,854.4502588,3.317069217,,6.011927506,0.496730844,38.62921407,,2.335160726,4182.790286,,24.66124754,16.33247176,1.428643362,5384.136085,158.9280632,0.929088696,13.6954578,0.51493204,18.41166556,44.72439582,15.2374553,0.443320863,28.95328533,38.55543092,1.476666063,82070.75752
13/05/2021,1.568219334,33.478796,7.109518277,30.00499876,62.74834231,602.4357875,7.412216446,50004.76218,0.40832744,744.0415124,3.404935085,,5.535877584,0.415191735,35.36632136,,2.058361527,3906.108903,,21.54590288,14.81737699,1.27076398,5113.842888,150.8028412,0.813748219,13.03618514,0.42365005,18.21682551,43.62157837,15.04989848,0.387950501,25.96134257,37.40945146,1.287070995,67183.85092
14/05/2021,1.942592838,35.04553261,6.99837705,28.95960247,60.01629551,569.7521822,7.03982186,49972.7954,0.429995364,767.891131,3.386135595,,5.010374607,0.488936267,40.1045404,,2.052250566,3750.341595,,20.75663564,15.86020369,1.257533021,4813.605177,141.9800243,0.821377223,11.51205128,0.423451574,18.49164501,41.10996898,14.84283019,0.358573505,24.4816684,37.51936039,1.359471149,66564.66785
15/05/2021,2.008497119,37.16658831,7.078759054,29.82278628,63.36490209,602.9050777,7.565589422,49913.26314,0.43777712,777.7141588,3.685620746,,4.514191448,0.564850776,47.33235364,,2.127270741,4088.731708,,19.75837654,16.42652552,1.292847162,5029.362611,156.0092114,0.850792503,11.66990806,0.447085909,21.28133506,42.87180003,18.57247333,0.375729663,27.16876997,40.2254426,1.407924291,77849.84416
16/05/2021,2.170962032,34.4758796,6.531054974,26.59890566,56.41642027,563.5052998,6.86545154,46780.9023,0.429487564,689.1328533,3.198664844,,4.182796925,0.506792372,43.19002315,,1.9520622,3659.921844,,16.50035283,15.15893041,1.197141906,4610.285016,141.0334131,0.763688695,11.63338718,0.430875543,19.30121903,43.46242757,16.16712075,0.335426668,23.67998103,36.55976613,1.476855373,66514.70747
17/05/2021,2.286208577,36.18000217,6.488889317,26.03589358,54.2732254,563.8787106,6.775575584,46585.06414,0.43699764,687.2119827,3.252023669,4.865217303,4.325358526,0.515315465,42.49560776,,1.966253778,3602.004897,,17.3983327,16.28731073,1.178371227,4527.685473,136.4748281,0.774920432,10.51884274,0.42221412,18.82717167,47.17666784,16.5861361,0.348091997,24.50191229,36.43459798,1.45994109,65580.2624
18/05/2021,2.030657878,33.56733949,6.527827866,24.57493585,48.71351175,513.8795216,6.216728607,43780.8256,0.408402592,700.6082189,3.078150607,4.865217303,4.077639974,0.485147399,38.46656477,,1.793696244,3288.229887,,15.13327656,14.88758885,1.058058921,4267.037598,125.8855106,0.720278615,10.50549041,0.375346498,20.2925279,46.86175962,16.13591538,0.321830831,21.55790601,33.18296109,1.486723515,64202.91421
19/05/2021,2.012726859,36.83154827,6.621550147,25.04249181,49.83146561,510.0773652,6.612293387,43091.04145,0.419687729,667.9343289,3.516536307,9.025421038,5.03353918,0.478976031,40.78449482,,1.896897389,3399.04928,,14.33976249,15.77339818,1.130322626,4670.38396,129.6379826,0.745289398,10.97398839,0.394217912,23.0083531,56.20200903,21.44071312,0.320332147,24.97451831,35.23164779,1.59809375,73384.43689
20/05/2021,1.517369434,23.93840575,4.06816441,16.70941116,34.36733046,347.4463661,4.918829224,37287.3914,0.268768473,485.7501379,1.99864451,5.96942806,3.840849706,0.338740126,25.54743109,,1.221401034,2505.014946,,13.71717714,9.737545508,0.793602491,3538.455535,96.33729763,0.478293978,7.662049092,0.253495003,14.67110159,35.75884416,13.34067709,0.351902515,16.27115575,23.62598682,1.085756541,46709.87389
21/05/2021,1.793657536,24.95141142,4.650258864,18.04828354,37.9838165,390.4055489,5.322855542,40437.7301,0.311066864,544.1023129,2.174048258,7.260734247,3.85677832,0.397799655,28.96765574,,1.47030874,2778.279661,,11.51958083,10.28832754,0.952450788,3905.510016,108.6748542,0.552637655,8.894974002,0.309678726,16.14217987,44.52570263,14.92207735,0.308279859,17.97766277,26.30903253,1.175644064,51577.81285
22/05/2021,1.547123576,21.75948473,4.316136132,15.02758651,32.59580016,322.2867463,4.55586556,37339.6342,0.279169611,442.9337424,1.844657804,5.770020386,3.5584866,0.35233064,23.8868622,,1.273338819,2419.103217,,10.44437258,8.139712844,0.812885155,3088.107911,91.38119236,0.458927938,6.732402961,0.282428887,16.24472163,38.43160145,12.39677382,0.314957228,15.03735165,21.78176947,1.000451192,43737.59813
23/05/2021,1.468935108,18.86981532,3.945566103,13.78421199,30.12318493,301.270199,4.285579797,37520.31768,0.254725429,385.7509826,1.637224956,5.628311671,3.299363259,0.343086742,21.98643138,,1.187345315,2306.371267,,9.366510095,6.596029138,0.757214693,2781.301118,89.77558713,0.41720522,5.837127548,0.466802652,14.91964651,31.61460189,11.09038426,0.410121465,13.6204351,20.46006708,0.907338693,38642.08769
24/05/2021,1.328818071,15.88098195,3.402919524,10.55765444,25.81558099,261.2622534,3.748672544,34977.5278,0.215473568,344.5411404,1.336302568,5.385862091,2.925833873,0.309233279,18.05557173,,0.956794008,2120.037375,,9.192579327,4.17988862,0.626295686,2759.693025,79.23293061,0.368527617,4.796002315,0.292507921,11.88360938,24.76763979,9.074526202,0.382187265,11.77158311,16.91334998,0.800098165,33003.00641
25/05/2021,1.543146196,19.35189519,4.160305259,12.53032926,31.66402887,343.5153239,4.604849305,38642.4423,0.264690104,422.6588803,1.621344725,6.398815366,3.124423759,0.363068763,23.06825629,,1.259281106,2640.159632,,10.33073824,6.588259566,0.771694104,4175.749991,99.60085207,0.477229387,8.028589722,0.316952004,13.87520018,30.98546737,11.91773895,0.385715286,14.17902491,24.57913452,0.985859022,48184.2065
26/05/2021,1.546379255,19.49774125,4.113060925,12.60086127,31.65497133,342.9612065,4.666327499,38210.80522,0.259729029,424.1838824,1.600516284,5.873078282,2.788595447,0.344895727,21.99774904,,1.233720103,2695.477807,,12.11238363,6.616928413,0.783889459,3860.990302,102.5374149,0.47689146,7.637891634,0.299075791,13.57955242,30.00644953,12.10675508,0.35092143,14.41646072,25.12992734,0.969261269,46787.75405
27/05/2021,1.777275964,20.83590724,4.862267336,14.88036309,33.66315308,378.0723879,5.147625841,39406.93424,0.334981437,461.407488,1.902023275,7.525320243,3.72367402,0.354155407,24.66357452,,1.930221321,2882.483408,,21.49362568,7.366127755,0.999381998,3953.867841,109.8804647,0.587418782,8.135456522,0.382604256,14.44988756,35.65025364,13.3654043,0.358291489,15.80559864,29.25670724,1.033206893,50026.96767
28/05/2021,1.650521205,19.08327255,4.803136805,13.56220341,31.63605283,367.2922865,4.924248609,38642.89555,0.299462036,421.4872121,1.753656058,7.925042232,3.259800513,0.333812321,23.99403108,,1.715937219,2742.990863,,17.26178037,6.704971609,0.89323062,3713.202994,104.3271432,0.602417942,8.817513717,0.345727962,13.32825084,33.65934259,12.09108372,0.328241331,14.51446122,28.61589923,0.971567156,47087.18991
29/05/2021,1.515383139,16.83857944,4.195738734,11.64744694,28.28843989,330.4736453,4.413055403,35710.22094,0.293140483,377.3196198,1.596494271,6.986715054,3.030189611,0.311455169,21.46426099,,1.42691086,2433.328866,,18.91577413,5.917321331,0.81466143,3257.379656,92.58315549,0.516312454,7.15344236,0.339195753,11.95543176,29.02194839,10.62348437,0.312332569,13.21064786,25.93245037,0.895622032,41140.19552
30/05/2021,1.415684747,16.18824483,5.142454997,11.1162243,26.95951296,305.8489751,4.103155495,34775.07941,0.273697684,355.0790058,1.744367228,6.219771384,3.004370046,0.302704437,19.91821668,,1.349559356,2294.626286,,16.09986401,5.488429108,0.746250034,3071.260092,87.19205397,0.453062846,7.044168172,0.306500229,10.95262777,27.55720416,10.09902435,0.28254501,12.22539324,23.18797656,0.834465962,39399.97665
