,Unnamed: 0,asset,strike_pct,duration,util,mood,train_start_date,train_end_date,date_start,date_end,strike,years,max_drawdown_percentiles,cagr_percentiles,sharpe_percentiles,asset_label,kelly_params,engine,0_percentile_max_drawdown,25_percentile_max_drawdown,50_percentile_max_drawdown,75_percentile_max_drawdown,100_percentile_max_drawdown,0_percentile_cagr,25_percentile_cagr,50_percentile_cagr,75_percentile_cagr,100_percentile_cagr
84,84,Chainlink,-10.0,1,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,0.9,2.73972602739726,[0.08771472 0.20825405 0.2851365  0.3698281  0.72351678],[-0.36042165 -0.03858306  0.04473487  0.12151822  0.41378862],[-0.06468179 -0.00470244  0.0177491   0.04092342  0.1706509 ],Chainlink_S=-10.0_D=1_M=Full History,[5.03766073e-04 4.73920456e-01 9.95556498e+01 3.32709166e-03],kelly,0.08771472113982443,0.20825404819641855,0.28513650409884195,0.3698280979686183,0.7235167753134129,-0.3604216467460688,-0.03858306494606717,0.044734865189192896,0.12151822486473124,0.4137886173992493
85,85,Chainlink,-10.0,7,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,0.9,2.73972602739726,[0.10333795 0.27306779 0.36204901 0.45250911 0.80172465],[-0.40027368 -0.06279074  0.03438502  0.14888121  0.5857726 ],[-0.06573522 -0.00469556  0.01410099  0.03834653  0.14463055],Chainlink_S=-10.0_D=7_M=Full History,[0.00507966 0.7162333  0.70188516 0.03046742],kelly,0.10333795154164283,0.27306779334176035,0.3620490146176719,0.4525091066900751,0.8017246517146331,-0.40027367765223265,-0.06279074266704762,0.034385016653947,0.14888120553548861,0.585772599223644
86,86,Chainlink,-10.0,14,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,0.9,2.73972602739726,[0.06110945 0.23237614 0.31631478 0.41739244 0.78070855],[-0.34561803 -0.0718538   0.04464709  0.15414124  0.49193124],[-0.07417329 -0.00797538  0.01651723  0.04192112  0.18230343],Chainlink_S=-10.0_D=14_M=Full History,[0.00843746 0.76175055 0.70603763 0.0422889 ],kelly,0.061109445639136596,0.2323761416258584,0.3163147795522933,0.41739244237882245,0.780708549278716,-0.3456180250635109,-0.07185380045566034,0.04464709143661816,0.15414123784064715,0.4919312439147916
87,87,Chainlink,-10.0,30,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,0.9,2.73972602739726,[0.02602533 0.22032808 0.30527212 0.41020718 0.74194245],[-0.33111022 -0.05511911  0.04599539  0.16642774  0.46013735],[-0.05439143 -0.00366665  0.0168876   0.04680096  0.16586185],Chainlink_S=-10.0_D=30_M=Full History,[0.01884391 0.89095658 0.75965683 0.06766883],kelly,0.02602532838484556,0.22032808007421115,0.30527212067493,0.4102071785326381,0.7419424498643215,-0.33111021657297135,-0.055119113201845066,0.045995390941146574,0.1664277421487375,0.46013734867998957
88,88,Chainlink,0.0,1,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.0,2.73972602739726,[0.16668288 0.39040593 0.49100961 0.58426368 0.86314468],[-0.47060126 -0.05437351  0.11298815  0.30171033  1.14426933],[-0.05202772  0.00472396  0.02507298  0.04597086  0.12290792],Chainlink_S=0.0_D=1_M=Full History,[2.00358520e-03 3.28841240e-01 9.86532568e+01 2.48300523e-02],kelly,0.16668287604354926,0.3904059261384125,0.4910096107483243,0.5842636793165433,0.8631446828474841,-0.47060125509639017,-0.05437350970261126,0.11298814911712274,0.3017103271370654,1.1442693296915114
89,89,Chainlink,0.0,7,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.0,2.73972602739726,[0.13778587 0.3426013  0.42055555 0.53752633 0.91139525],[-0.56766147 -0.07771566  0.07966938  0.24381021  1.24404631],[-0.08817504 -0.00222264  0.02126611  0.04464371  0.17296396],Chainlink_S=0.0_D=7_M=Full History,[0.00886306 0.62026333 0.67277699 0.06119811],kelly,0.13778586767048073,0.3426012991140894,0.4205555538026084,0.5375263327768169,0.9113952493113057,-0.5676614731162444,-0.07771566412194827,0.07966938242404875,0.2438102116661865,1.2440463058614704
90,90,Chainlink,0.0,14,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.0,2.73972602739726,[0.108026   0.31908254 0.41495315 0.52701012 0.84182273],[-0.41929165 -0.08345188  0.06161824  0.25605862  0.9033393 ],[-0.05741054 -0.00234031  0.01900842  0.04741384  0.13730391],Chainlink_S=0.0_D=14_M=Full History,[0.01736471 0.72174151 0.67916166 0.08214228],kelly,0.10802599561254135,0.3190825375725603,0.4149531531426461,0.5270101236892917,0.8418227250229791,-0.41929164956830745,-0.08345188124679886,0.06161823900326602,0.25605861929331425,0.9033393014642437
91,91,Chainlink,0.0,30,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.0,2.73972602739726,[0.06801678 0.26816319 0.35282475 0.45993984 0.84428378],[-0.47289482 -0.05941469  0.05579178  0.19813737  0.57275121],[-0.06751087 -0.00216775  0.01836337  0.04632341  0.12678356],Chainlink_S=0.0_D=30_M=Full History,[0.02579519 0.8461706  0.7430727  0.09356357],kelly,0.06801677967250189,0.2681631945169943,0.35282475496652466,0.4599398442310182,0.8442837803230502,-0.47289482413276596,-0.059414693916263056,0.055791782462209394,0.19813736679484517,0.5727512125006302
92,92,Chainlink,10.0,1,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.1,2.73972602739726,[0.32472293 0.49857208 0.60371994 0.69766362 0.93152762],[-0.57263205 -0.06596172  0.18788422  0.56165836  2.84589669],[-0.05930222  0.00942574  0.03099299  0.05652559  0.14560513],Chainlink_S=10.0_D=1_M=Full History,[3.65746739e-03 2.15506076e-01 9.94647909e+01 9.06058172e-02],kelly,0.32472293475968234,0.49857207652127616,0.6037199416878878,0.6976636185422398,0.9315276243889848,-0.572632050398342,-0.0659617218672682,0.18788422357555679,0.5616583648880311,2.845896692780241
93,93,Chainlink,10.0,7,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.1,2.73972602739726,[0.1680352  0.37943137 0.48100099 0.59185859 0.90939167],[-0.51051475 -0.0581147   0.11358944  0.32518309  1.29369328],[-0.06761709  0.00410504  0.02489997  0.0485842   0.13225183],Chainlink_S=10.0_D=7_M=Full History,[0.01301288 0.54716078 0.66420202 0.09828238],kelly,0.16803520466790925,0.37943137219165,0.48100099411759006,0.5918585909297742,0.9093916745171533,-0.5105147507473826,-0.058114695675737404,0.11358943566041346,0.32518309242042853,1.293693275530214
94,94,Chainlink,10.0,14,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.1,2.73972602739726,[0.15376497 0.35371597 0.45029485 0.55230543 0.90453102],[-0.53613362 -0.07565382  0.10341713  0.26414313  1.24677737],"[-7.69301603e-02  1.23827529e-04  2.42440491e-02  4.45991673e-02
  1.40064446e-01]",Chainlink_S=10.0_D=14_M=Full History,[0.0214474  0.63251316 0.63778828 0.11439335],kelly,0.153764967683376,0.35371597253435216,0.45029485469686825,0.5523054323760924,0.904531015244228,-0.5361336224978566,-0.07565381978470409,0.10341712596701991,0.26414313413627954,1.2467773686502115
95,95,Chainlink,10.0,30,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.1,2.73972602739726,[0.11689692 0.27727711 0.3785677  0.4845634  0.79921058],[-0.42757426 -0.06920695  0.0716781   0.21053919  0.77676475],[-0.05586146 -0.00225985  0.02041723  0.04241326  0.13209173],Chainlink_S=10.0_D=30_M=Full History,[0.03306007 0.73736704 0.66052721 0.12914037],kelly,0.11689692408368833,0.2772771069361455,0.3785677026720119,0.4845633978336511,0.799210583441123,-0.42757426469904514,-0.06920694905136135,0.071678101955156,0.21053918675237387,0.7767647545457712
96,96,Chainlink,20.0,1,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.2,2.73972602739726,[0.29263657 0.50387712 0.60228267 0.73354499 0.95937402],[-0.66335482 -0.10038933  0.14490134  0.48132549  1.92660012],[-0.08048444  0.00595202  0.02771637  0.05050705  0.11343838],Chainlink_S=20.0_D=1_M=Full History,[3.81902266e-03 1.38058071e-01 9.98093608e+01 1.62679516e-01],kelly,0.2926365694353986,0.5038771202552407,0.60228267447842,0.7335449921722186,0.9593740193274821,-0.6633548161057666,-0.10038932781843382,0.1449013437760841,0.4813254917699633,1.92660012148467
97,97,Chainlink,20.0,7,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.2,2.73972602739726,[0.20626628 0.41387886 0.5199606  0.62400052 0.92009559],[-0.5420495  -0.06408466  0.14719707  0.4071918   1.42173944],[-0.06138165  0.00549079  0.02789586  0.05172592  0.12151914],Chainlink_S=20.0_D=7_M=Full History,[0.01759199 0.46447499 0.69731807 0.15792798],kelly,0.2062662818167926,0.4138788575108539,0.5199605972691532,0.624000519093169,0.9200955858783013,-0.5420494982277609,-0.06408465657240953,0.14719707453631514,0.407191802587218,1.421739439044169
98,98,Chainlink,20.0,14,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.2,2.73972602739726,[0.14713489 0.3681426  0.46976268 0.59583288 0.88645929],[-0.50516334 -0.06092334  0.131329    0.3363043   1.41681522],[-0.06390633  0.0041555   0.02671647  0.04868658  0.13406981],Chainlink_S=20.0_D=14_M=Full History,[0.02696033 0.53403986 0.61266642 0.15809867],kelly,0.14713489267434143,0.3681426006934373,0.46976268265324217,0.5958328790976288,0.8864592929293169,-0.5051633377686613,-0.060923336676819734,0.13132899926989805,0.3363043038811039,1.4168152155994092
99,99,Chainlink,20.0,30,0.5,Full History,2017-09-21,2021-10-31,2017-09-21,2021-10-31,1.2,2.73972602739726,[0.10624944 0.31010824 0.40843336 0.54329159 0.84203569],[-0.44931747 -0.08417244  0.0818918   0.2395041   0.98734279],[-0.06163845 -0.00251183  0.02137886  0.04342613  0.1301692 ],Chainlink_S=20.0_D=30_M=Full History,[0.04043003 0.59542696 0.59943091 0.17869268],kelly,0.10624944307659169,0.3101082423312833,0.4084333559764869,0.5432915940553695,0.8420356856552302,-0.4493174657647576,-0.08417243834831575,0.08189180294125964,0.2395040983890913,0.9873427933019139
100,100,Cosmos,-20.0,1,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,0.8,2.73972602739726,[0.         0.12319461 0.18770338 0.26994041 0.63110572],[-0.26418883 -0.03568885  0.02277847  0.08669984  0.17304784],[-0.05808439 -0.00856451  0.01339955  0.05195199         nan],Cosmos_S=-20.0_D=1_M=Full History,[2.41232671e-04 5.56164063e-01 9.95847284e+01 7.55000613e-04],kelly,0.0,0.12319461290989042,0.18770338387419017,0.2699404121854403,0.631105722533132,-0.26418882716477265,-0.03568885307645492,0.022778474070186294,0.08669983693113364,0.17304784479301016
101,101,Cosmos,-20.0,7,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,0.8,2.73972602739726,[0.01883334 0.14798572 0.22661603 0.30988962 0.62496284],[-0.2483917  -0.05170964  0.02815656  0.08507931  0.2462057 ],[-0.05968517 -0.01042924  0.01492435  0.04231474  0.35212212],Cosmos_S=-20.0_D=7_M=Full History,[0.00178559 0.86773383 0.7327859  0.00811754],kelly,0.01883334135343493,0.14798571737379396,0.22661603284974224,0.3098896156640164,0.6249628444211489,-0.24839169514994408,-0.051709635227455336,0.02815656412017431,0.08507931281068748,0.246205702881235
102,102,Cosmos,-20.0,14,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,0.8,2.73972602739726,[0.02742053 0.14172929 0.22594497 0.31301675 0.6152381 ],[-0.26352721 -0.039644    0.02767222  0.09931479  0.24732925],[-0.05229282 -0.0072222   0.01393109  0.04775648  0.22784939],Cosmos_S=-20.0_D=14_M=Full History,[0.00379681 0.84819469 0.74364644 0.01746413],kelly,0.027420532668801754,0.14172928609241137,0.2259449711455338,0.313016751887825,0.6152381005849761,-0.26352720786590544,-0.03964400263822171,0.02767222417671711,0.09931478994029314,0.24732924985991755
103,103,Cosmos,-20.0,30,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,0.8,2.73972602739726,[0.         0.17338965 0.24566013 0.35467534 0.77996007],[-0.39890789 -0.04935217  0.03902223  0.12400464  0.33041536],[-0.07426118 -0.00661473  0.01627848  0.04791215  0.18455808],Cosmos_S=-20.0_D=30_M=Full History,[0.0116425  0.9038731  0.75035718 0.04165541],kelly,0.0,0.17338965399274636,0.2456601312066214,0.3546753444328178,0.7799600692780657,-0.3989078880111421,-0.04935217422724056,0.03902222747002615,0.12400464323656268,0.33041535582893355
104,104,Cosmos,-10.0,1,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,0.9,2.73972602739726,[0.05492272 0.20150542 0.27381574 0.36392247 0.82605687],[-0.3951741  -0.03411199  0.04930236  0.12319073  0.38986768],[-0.06824995 -0.00217216  0.01864933  0.04457095  0.26977105],Cosmos_S=-10.0_D=1_M=Full History,[5.43990708e-04 5.23926763e-01 9.93370401e+01 2.36492547e-03],kelly,0.054922721270380746,0.2015054170539915,0.27381573699601325,0.363922466762185,0.8260568655218284,-0.39517410377254836,-0.034111994080443186,0.04930236249792952,0.12319072938142095,0.38986767702324143
105,105,Cosmos,-10.0,7,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,0.9,2.73972602739726,[0.10172048 0.28798914 0.37207896 0.48375047 0.79087512],[-0.36089119 -0.06313654  0.05132281  0.17950216  0.65475233],[-0.05277231 -0.00332969  0.01743131  0.04335932  0.17598748],Cosmos_S=-10.0_D=7_M=Full History,[0.00576547 0.79991416 0.70524776 0.02903324],kelly,0.10172047588393097,0.2879891389731494,0.3720789564286493,0.4837504662154816,0.7908751195322783,-0.36089118530719777,-0.06313653633547178,0.05132281311675346,0.17950215581680956,0.6547523318747517
106,106,Cosmos,-10.0,14,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,0.9,2.73972602739726,[0.04598592 0.2371306  0.32931035 0.4313843  0.78785247],[-0.34268146 -0.05786224  0.04878904  0.16436714  0.59779327],[-0.05430271 -0.00429603  0.01727014  0.04300226  0.19419765],Cosmos_S=-10.0_D=14_M=Full History,[0.00930464 0.75304196 0.67905471 0.04687266],kelly,0.04598592178068134,0.23713059549770923,0.3293103452742787,0.43138430124811383,0.787852465647415,-0.342681459932643,-0.05786223924284006,0.048789042513980196,0.16436714326650492,0.5977932683711569
107,107,Cosmos,-10.0,30,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,0.9,2.73972602739726,[0.04504704 0.19606084 0.27651123 0.37629171 0.71337244],[-0.34582742 -0.04253821  0.05427174  0.15137508  0.41180145],[-0.06439027 -0.00327857  0.01878979  0.04801633  0.15099291],Cosmos_S=-10.0_D=30_M=Full History,[0.0152557  0.79339683 0.68763918 0.06211681],kelly,0.0450470444499557,0.19606083999424995,0.2765112335985114,0.37629170813274954,0.7133724408934039,-0.34582742110449516,-0.042538212201968184,0.054271741717180744,0.1513750789230776,0.41180144793404794
108,108,Cosmos,0.0,1,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.0,2.73972602739726,[0.21589876 0.37171977 0.47038983 0.57198567 0.87580622],[-0.50289037 -0.06821561  0.11572685  0.30785194  1.35194856],[-0.06248469  0.00128325  0.02562945  0.04904994  0.1553667 ],Cosmos_S=0.0_D=1_M=Full History,[1.83456290e-03 3.76304166e-01 9.87488246e+01 2.25644991e-02],kelly,0.21589876200272276,0.37171977089350616,0.47038982529268925,0.5719856651493134,0.8758062160796852,-0.5028903659657143,-0.06821560574292007,0.11572684592103188,0.3078519376777418,1.3519485551475445
109,109,Cosmos,0.0,7,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.0,2.73972602739726,[0.14919727 0.33450324 0.43082977 0.54880074 0.82840998],[-0.42752261 -0.08464056  0.05361992  0.23544278  0.81884252],[-0.05797667 -0.00361307  0.01746252  0.04476992  0.13512749],Cosmos_S=0.0_D=7_M=Full History,[0.00843207 0.64811163 0.68614736 0.05953934],kelly,0.14919727394891144,0.33450323748156985,0.4308297661960473,0.5488007420849192,0.8284099835542438,-0.42752260814537235,-0.0846405594503481,0.05361991677036049,0.2354427773286109,0.8188425236662915
110,110,Cosmos,0.0,14,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.0,2.73972602739726,[0.10869368 0.31154171 0.40691966 0.51906803 0.88482266],[-0.50265821 -0.06940128  0.05854658  0.21293494  0.81043267],[-0.06548906 -0.00155918  0.01844103  0.04281103  0.15093314],Cosmos_S=0.0_D=14_M=Full History,[0.01559506 0.74946679 0.69624252 0.07462919],kelly,0.10869367632990126,0.31154171011476767,0.4069196628141599,0.5190680277249959,0.8848226614439357,-0.502658212411105,-0.0694012785597741,0.05854657995762125,0.2129349364205535,0.8104326683952965
111,111,Cosmos,0.0,30,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.0,2.73972602739726,[0.01075905 0.26032925 0.35090863 0.46462006 0.81654826],[-0.45545013 -0.06787369  0.06785331  0.18695139  0.79786737],[-0.06694534 -0.00353519  0.02029891  0.0431234   0.17246786],Cosmos_S=0.0_D=30_M=Full History,[0.02601074 0.77931425 0.68526776 0.10159006],kelly,0.010759054585776456,0.2603292526229922,0.35090863413331147,0.4646200565678833,0.8165482572296658,-0.4554501306894897,-0.06787368514446873,0.0678533128391493,0.1869513887300182,0.7978673675513213
112,112,Cosmos,10.0,1,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.1,2.73972602739726,[0.27333412 0.47013264 0.55847215 0.67124368 0.92671651],[-0.56661041 -0.05105517  0.16999643  0.45792394  1.85341756],[-0.07016834  0.00914628  0.02974577  0.05221154  0.12725537],Cosmos_S=10.0_D=1_M=Full History,[3.22806076e-03 2.62634505e-01 9.98432770e+01 9.04093645e-02],kelly,0.2733341225432245,0.4701326410944505,0.5584721466027025,0.6712436798558398,0.9267165112762266,-0.5666104063631665,-0.05105516889759215,0.16999642648966817,0.4579239413671759,1.8534175602619265
113,113,Cosmos,10.0,7,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.1,2.73972602739726,[0.16591009 0.36611255 0.46169319 0.58091488 0.88603785],[-0.43997703 -0.07438543  0.09719645  0.28853733  1.15012563],[-0.06025859  0.00131938  0.02299248  0.0452754   0.11711495],Cosmos_S=10.0_D=7_M=Full History,[0.01194024 0.50274791 0.66178066 0.10643426],kelly,0.16591009375977625,0.36611255194181536,0.46169318859866787,0.5809148799952015,0.886037845847155,-0.43997703081999306,-0.07438542799310427,0.09719644660014015,0.2885373320781687,1.1501256278788081
114,114,Cosmos,10.0,14,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.1,2.73972602739726,[0.12827278 0.33247004 0.42898218 0.54440999 0.83327979],[-0.3960361  -0.058916    0.10014156  0.3060384   0.92678214],[-0.05374812  0.00207099  0.02373513  0.04954899  0.1247841 ],Cosmos_S=10.0_D=14_M=Full History,[0.02034141 0.63106536 0.71308811 0.11549348],kelly,0.12827278243442494,0.3324700390467817,0.42898217586809395,0.5444099907000446,0.8332797902293674,-0.39603610150914725,-0.05891600234162592,0.1001415633136522,0.306038401889095,0.9267821354116208
115,115,Cosmos,10.0,30,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.1,2.73972602739726,[0.07413955 0.26028686 0.35546883 0.45622558 0.81056917],[-0.40432227 -0.06243023  0.08168786  0.21814011  0.77093854],[-0.06691995 -0.00217702  0.0227449   0.04647185  0.14648986],Cosmos_S=10.0_D=30_M=Full History,[0.02825259 0.70791674 0.65073034 0.12098743],kelly,0.07413954631207632,0.26028685905599913,0.3554688279600613,0.45622558480914494,0.8105691734352359,-0.4043222691215853,-0.06243022838044171,0.08168785989661331,0.218140114729222,0.7709385386945531
116,116,Cosmos,20.0,1,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.2,2.73972602739726,[0.29294471 0.48097758 0.56535549 0.67288298 0.94360766],[-0.62177646 -0.04369085  0.16959969  0.42284839  1.84481627],[-0.07792129  0.01018501  0.02935748  0.04822341  0.11695747],Cosmos_S=20.0_D=1_M=Full History,[3.31274747e-03 1.75135940e-01 9.96175173e+01 1.63201138e-01],kelly,0.29294470525982125,0.4809775791375872,0.5653554855914156,0.6728829810665393,0.943607655532403,-0.6217764550862567,-0.04369085350013652,0.16959968852818408,0.4228483901040362,1.8448162659251226
117,117,Cosmos,20.0,7,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.2,2.73972602739726,[0.18758121 0.41354659 0.50548385 0.61520697 0.90996807],[-0.58470687 -0.07641083  0.10306146  0.34591455  1.26265825],[-0.08333665  0.00341012  0.02341023  0.04728198  0.11072929],Cosmos_S=20.0_D=7_M=Full History,[0.01588169 0.40869672 0.65724471 0.15541007],kelly,0.1875812141634096,0.41354658635063835,0.505483853030557,0.6152069700232091,0.9099680715965337,-0.5847068749694235,-0.07641082928178922,0.10306145617637752,0.34591455253309944,1.2626582541807383
118,118,Cosmos,20.0,14,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.2,2.73972602739726,[0.18501432 0.36764388 0.46038498 0.58313041 0.86980399],[-0.42610543 -0.0787572   0.08687346  0.3201297   1.0716713 ],[-0.05435729  0.00058615  0.02176924  0.04742291  0.11636579],Cosmos_S=20.0_D=14_M=Full History,[0.02620731 0.53897565 0.66803256 0.16381203],kelly,0.18501431970075327,0.36764388009687915,0.46038498397299626,0.5831304125458507,0.8698039861986592,-0.42610542666875084,-0.07875720378245912,0.08687345702551319,0.3201297032688243,1.0716712960058405
119,119,Cosmos,20.0,30,0.5,Full History,2019-04-23,2021-10-31,2019-04-23,2021-10-31,1.2,2.73972602739726,[0.05926267 0.28223589 0.37429254 0.49516462 0.79872185],[-0.39011676 -0.07764433  0.06908119  0.2256512   0.9906554 ],[-0.05815785 -0.00302278  0.01968194  0.04290257  0.14400988],Cosmos_S=20.0_D=30_M=Full History,[0.03499452 0.60145264 0.62971829 0.16935295],kelly,0.05926266761986998,0.2822358941658343,0.37429253942995394,0.49516462100052716,0.7987218495191447,-0.3901167633102516,-0.07764433432942208,0.06908118869856017,0.22565120460421195,0.9906553999807362
120,120,Crypto.com Coin,-20.0,1,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,0.8,2.73972602739726,[0.         0.06192163 0.13000527 0.18933291 0.47157048],[-0.19027193 -0.02997183  0.01514427  0.04230946  0.09237514],[-0.05527681 -0.01273438  0.01155922  0.04623815         nan],Crypto.com Coin_S=-20.0_D=1_M=Full History,[1.05381293e-04 4.28146218e-01 9.93928119e+01 4.31986132e-04],kelly,0.0,0.06192163366473129,0.13000526707211094,0.18933290900157645,0.4715704761405837,-0.1902719282082841,-0.02997182504328716,0.015144266178517718,0.04230945820547005,0.09237514013750725
121,121,Crypto.com Coin,-20.0,7,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,0.8,2.73972602739726,[0.01737161 0.12955078 0.19557574 0.28082684 0.61124531],[-0.25434568 -0.03872273  0.027736    0.08039075  0.19802044],[-0.0559642  -0.00809181  0.01579124  0.04354442  0.29493741],Crypto.com Coin_S=-20.0_D=7_M=Full History,[0.00149369 0.84527939 0.72324036 0.00698595],kelly,0.017371611423595848,0.1295507817936215,0.19557574411025003,0.2808268381956506,0.6112453072181963,-0.2543456763570614,-0.03872272868803597,0.027735997500306864,0.08039074724425294,0.19802044124103024
122,122,Crypto.com Coin,-20.0,14,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,0.8,2.73972602739726,[0.02768735 0.12525176 0.18284056 0.25283615 0.52333536],[-0.20538973 -0.03591818  0.0192102   0.06654344  0.18380044],[-0.05485087 -0.00992547  0.01238098  0.03849399  0.2067214 ],Crypto.com Coin_S=-20.0_D=14_M=Full History,[0.0022808  0.69527227 0.64174437 0.01360871],kelly,0.027687351168310878,0.1252517612889889,0.18284056379549413,0.2528361456537781,0.5233353607176892,-0.20538972957106616,-0.035918183169941276,0.019210197407600882,0.06654344461126571,0.1838004374249469
123,123,Crypto.com Coin,-20.0,30,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,0.8,2.73972602739726,[0.         0.15059848 0.22493029 0.32008509 0.67204552],[-0.32450933 -0.04884332  0.02854443  0.10541698  0.29442313],[-0.06699436 -0.00883156  0.01395028  0.04612574  0.18473574],Crypto.com Coin_S=-20.0_D=30_M=Full History,[0.00964078 0.88562052 0.79468301 0.03785014],kelly,0.0,0.1505984762862861,0.22493029319224284,0.320085086327884,0.6720455196635245,-0.3245093325923619,-0.048843323478509115,0.028544427377262926,0.10541697546991913,0.2944231299985356
124,124,Crypto.com Coin,-10.0,1,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,0.9,2.73972602739726,[0.0558716  0.17029491 0.23312411 0.32429419 0.74611751],[-0.37955067 -0.05069978  0.02217071  0.09234497  0.26342437],[-0.07742685 -0.01077274  0.01226919  0.04207456  0.19584855],Crypto.com Coin_S=-10.0_D=1_M=Full History,[3.18248717e-04 4.29008389e-01 9.92467520e+01 1.91347201e-03],kelly,0.05587160108444736,0.1702949066682336,0.2331241115852452,0.32429418562946133,0.746117507283855,-0.37955066855924247,-0.05069977579237539,0.022170706414247565,0.09234496870980158,0.26342436944379366
125,125,Crypto.com Coin,-10.0,7,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,0.9,2.73972602739726,[0.06658396 0.19551544 0.26942776 0.37559049 0.71260432],[-0.30637487 -0.05150377  0.04495084  0.13419064  0.36234961],[-0.06013201 -0.00611297  0.01809553  0.04384335  0.16498564],Crypto.com Coin_S=-10.0_D=7_M=Full History,[0.00307158 0.81427343 0.78421634 0.01848544],kelly,0.06658396165735762,0.19551544378609553,0.2694277610690261,0.37559049029095226,0.712604319410222,-0.3063748651270364,-0.05150377415911586,0.04495084140971284,0.13419063944404214,0.3623496086571425
126,126,Crypto.com Coin,-10.0,14,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,0.9,2.73972602739726,[0.07804315 0.20589805 0.27572254 0.36537133 0.73526587],[-0.34616445 -0.05789725  0.01271223  0.09575155  0.32972009],[-0.06505045 -0.01076979  0.00884582  0.03439842  0.1381223 ],Crypto.com Coin_S=-10.0_D=14_M=Full History,[0.00544773 0.72116958 0.68450511 0.03167978],kelly,0.07804315209833994,0.20589804868882966,0.27572254374164956,0.3653713311533524,0.735265870048525,-0.3461644533870194,-0.05789724517732772,0.012712233894115688,0.09575154696650523,0.32972008508589457
127,127,Crypto.com Coin,-10.0,30,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,0.9,2.73972602739726,[0.00592844 0.18462402 0.26471575 0.35537075 0.70173935],[-0.33811048 -0.0558273   0.04478788  0.12477755  0.40254699],[-0.06261954 -0.007613    0.01764813  0.04143244  0.17627166],Crypto.com Coin_S=-10.0_D=30_M=Full History,[0.01336915 0.80424898 0.70862423 0.0577489 ],kelly,0.005928441942483276,0.18462402033752823,0.26471574781505114,0.35537074821654535,0.7017393478570884,-0.3381104848467116,-0.05582730103057515,0.04478788310647752,0.1247775512060304,0.4025469898564944
